GBE_ID	GBE_short_name	pops	num_pops	gene	num_variants_pav	num_variants_ptv	log_10_BF_study_similar_var_independent_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_ptv
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	HSPA9	49	9.0	8.65	8.23	8.46
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	HIST1H1E	24	6.0	7.09	6.7	-0.379
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	TFDP2	6		7.36	7.36	nan
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	RBL1	38	12.0	7.87	1.32	-0.477
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	RPS6KB2	24	11.0	9.17	6.76	-0.335
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	TNXB	157	16.0	7.12	0.0759	-0.115
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	HBM	8		8.92	8.64	nan
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	OR5V1	16	5.0	6.16	6.19	0.0534
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	MPND	10	4.0	5.98	5.7	-0.0191
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	ATAT1	26	7.0	6.6	3.35	-0.15
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	TRIM31	60	10.0	6.61	0.37	-0.678
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	LY6G6F-LY6G6D	19	11.0	5.29	4.53	-0.373
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	TRIM38	29	6.0	8.35	6.37	0.617
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	NPC1	201	10.0	5.03	3.56	-0.173
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	TTC31	58	5.0	6.88	5.98	-0.0769
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	SZT2	91	10.0	5.24	3.45	-0.205
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	RTTN	79	5.0	6.89	1.8	0.138
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	WDR90	102	32.0	5.01	0.652	-0.0208
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	LY6G6C	20	8.0	5.4	3.82	0.0712
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	GTF2E2	17		5.43	3.79	nan
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	TRIM10	29	12.0	5.31	1.43	-0.306
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	CDSN	29		5.01	3.11	nan
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	PRRC2A	69		5.26	4.7	nan
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	OSBP2	27	2.0	6.83	7.13	-0.0199
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	EXD1	23	11.0	5.22	2.66	-0.36
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	ZSCAN12	55	28.0	5.41	0.703	1.15
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	AK9	52	5.0	2.92	5.07	-0.114
INI30040	Mean corpuscular volume	african_non_british_white_others_related_s_asian_white_british	6	LY75-CD302	131	21.0	0.971	5.22	1.71
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	KLF1	43	23.0	86.2	65.5	65.2
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	GMPR	36	5.0	83.7	75.6	55
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TF	47		51.8	1.22	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TFR2	129	27.0	40.7	7.39	0.0687
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	HBB	46	8.0	51.2	32.7	39.7
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TMPRSS6	83	11.0	28.3	6.08	5.7
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TENT5C	17		22.3	22.8	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	ATR	69	8.0	19.3	16.7	0.0875
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TNXB	157	16.0	13.4	1.4	-0.249
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TRIM31	60	10.0	15.9	2.67	-0.452
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TBC1D22B	10		13.9	3.53	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TRIM38	29	6.0	13.8	11.2	2.43
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	ATAT1	26	7.0	10.7	6.19	-0.0892
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TRIM40	35	17.0	14.6	1.74	-0.287
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	WASHC2C	30	17.0	11.5	5.96	-0.809
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	LY6G6F-LY6G6D	19	11.0	9.77	8.53	-0.352
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	PRRC2A	69		10.2	8.92	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	HIST1H1E	24	6.0	9.09	7.64	-0.474
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	HSPA9	49	9.0	10.4	9.49	10
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	BORA	26	9.0	13.4	1.91	-1.42
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	GNL1	27	4.0	9.75	6.05	-0.197
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	HBM	8		11.4	11.3	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	CDSN	29		8.09	5.19	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	MDC1	138	6.0	7.88	0.773	0.0828
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	CFB	42	2.0	7.85	6.78	-0.124
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	HAMP	23	13.0	7.81	7.96	-0.127
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	SYCE2	17		7.38	0.59	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	C16orf70	16		7.08	7.16	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	DDR1	29		8.54	7.29	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	AHI1	61	18.0	6.62	1.65	-0.476
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	WDR90	102	32.0	6.8	1.09	0.0825
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TFDP2	6		7.06	7.06	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	BRD2	24		6.62	3.34	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	LRRC36	32	3.0	6.86	2.28	-0.0237
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	CLSPN	29	1.0	7.37	0.553	0.0189
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	GPSM3	6		7.03	7.03	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TMC8	61	16.0	7.38	0.113	-0.0935
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	RPS6KB2	24	11.0	7.74	5.81	-0.328
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TTC31	58	5.0	8.24	6.12	-0.174
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	RBL1	38	12.0	6.44	0.472	-0.422
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	OR5V1	16	5.0	5.3	5.44	-0.14
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	SZT2	91	10.0	5.79	3.87	-0.2
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	NOTCH4	89	17.0	5.85	1.75	-0.326
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	TNFRSF13B	59	13.0	6.3	4.12	-0.502
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	ZSCAN12	55	28.0	8.16	0.58	1.05
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	RAD23A	12		5.48	4.19	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	ALDH8A1	23		5.75	4.56	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	POM121L2	29		3.7	5.45	nan
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	OSBP2	27	2.0	5.18	5.37	-0.0198
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	AGER	57	18.0	6.14	1.76	-0.0925
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	JAK2	37	1.0	5.17	3.23	-0.0265
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	SLC12A9	58	11.0	3.39	5.4	0.191
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	AK9	52	5.0	4.02	6.11	-0.167
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	PDIA2	103	33.0	6.23	1.44	-1.26
INI30050	Mean corpuscular haemoglobin	african_non_british_white_others_related_s_asian_white_british	6	LY75-CD302	131	21.0	4.47	7.55	4.47
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	PIEZO1	144		25	0.365	nan
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	HBB	46	8.0	30.2	10.1	21.8
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	GMPR	36	5.0	18.5	17.3	12.1
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	BTN2A2	47	5.0	9.06	10.5	-0.129
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	KLF1	43	23.0	12.4	8.07	7.74
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	RHAG	62	20.0	9.67	9.44	9.98
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	ANK1	88	4.0	8.28	1.6	-0.0334
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	TFR2	129	27.0	10.7	1.94	-0.247
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	ASB16	34	16.0	5.95	1.76	-0.392
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	TF	47		7.19	-0.429	nan
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	HBM	8		6.4	6.45	nan
INI30060	Mean corpuscular haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6	TRIM31	60	10.0	7.17	2.27	-1.05
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	KLF1	43	23.0	110	84.7	87.9
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	PLD1	43	7.0	73.2	20.4	-0.0415
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	HSPA9	49	9.0	39.5	35.9	37.7
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	PRC1	24	6.0	25.3	17.4	-0.146
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	TFR2	129	27.0	25.1	8.1	-0.441
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	GMPR	36	5.0	25.5	22.7	15.5
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	TMC8	61	16.0	23	1.78	0.378
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	TMPRSS6	83	11.0	22.1	2.95	4.83
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	TRIM10	29	12.0	17.7	13.2	0.126
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	CCT3	6		20.2	20.2	nan
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	SLC6A19	57	15.0	15.1	11.8	-0.233
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	HBB	46	8.0	25	13.4	20
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	TF	47		17.2	0.0786	nan
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	CYP2C18	17	7.0	14.1	10.9	6.94
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	MARCH8	26	3.0	13.2	0.725	0.0225
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	PTPRH	87	28.0	13.8	13.6	6.94
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	ATR	69	8.0	10.8	11	-0.157
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	SLC6A18	55	18.0	8.94	3.86	0.63
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	NUP188	57	13.0	6.88	0.445	-0.357
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	DOLK	51	16.0	9.01	8.36	9.91
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	ERMAP	39	13.0	7.65	5.5	-0.301
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	PIEZO1	144		5.49	0.195	nan
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	MDC1	138	6.0	5.02	3.85	-0.131
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	SPAG5	52	9.0	7.9	8.12	1.87
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	AK9	52	5.0	3.94	6.43	-0.0731
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	HAMP	23	13.0	6.98	7.62	0.00372
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	MTDH	18		5.04	5.33	nan
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	SAPCD1	29		5.06	1.28	nan
INI30070	Red blood cell distribution width	african_non_british_white_others_related_s_asian_white_british	6	CYP2C19	45	19.0	6.82	1.67	-0.455
